,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
777,2022,2022-07-17,16:00,Sun,Home,Braulio da Silva Machado,Cruzeiro,Grêmio Novorizontino,3-1-4-2,W,48.0,2.0,2.0,2.0,12.0,5.0,41.7,0.17,0.4,0.0,0.0
778,2022,2022-07-20,19:00,Wed,Away,Flavio Rodrigues De Souza,Cruzeiro,CSA,3-4-3,D,56.0,1.0,1.0,1.0,18.0,5.0,27.8,0.06,0.2,0.0,0.0
779,2022,2022-07-23,16:00,Sat,Home,Luiz Flávio de Oliveira,Cruzeiro,Bahia,3-4-3,W,54.0,1.0,1.0,1.0,15.0,5.0,33.3,0.07,0.2,0.0,0.0
780,2022,2022-07-30,11:00,Sat,Away,Paulo Roberto Alves Júnior,Cruzeiro,Brusque Futebol Clube,3-4-3,D,62.0,0.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0
781,2022,2022-08-06,19:00,Sat,Home,André Luiz de Freitas Castro,Cruzeiro,Tombense Futebol Clube,3-4-3,W,66.0,2.0,2.0,2.0,22.0,6.0,27.3,0.09,0.33,0.0,0.0
782,2022,2022-08-09,21:00,Tue,Away,Marcelo de Lima Henrique,Cruzeiro,Londrina,3-4-3,W,76.0,2.0,2.0,1.0,14.0,2.0,14.3,0.07,0.5,0.0,0.0
783,2022,2022-08-13,16:30,Sat,Home,Savio Pereira,Cruzeiro,Chapecoense,3-4-3,D,68.0,1.0,1.0,1.0,19.0,5.0,26.3,0.05,0.2,0.0,0.0
784,2022,2022-08-21,16:00,Sun,Away,Braulio da Silva Machado,Cruzeiro,Grêmio,3-4-3,D,62.0,2.0,2.0,2.0,14.0,5.0,35.7,0.14,0.4,0.0,0.0
785,2022,2022-08-26,21:30,Fri,Home,Rodolpho Toski Marques,Cruzeiro,Náutico,3-4-3,W,65.0,4.0,4.0,4.0,17.0,9.0,52.9,0.18,0.33,1.0,1.0
786,2022,2022-08-30,19:00,Tue,Away,Edina Alves Batista,Cruzeiro,Sampaio Corrêa,3-4-3,D,69.0,1.0,1.0,1.0,17.0,6.0,35.3,0.06,0.17,0.0,0.0
787,2022,2022-09-04,16:00,Sun,Home,Marielson Alves Silva,Cruzeiro,Criciúma,3-5-2,D,75.0,1.0,1.0,1.0,21.0,8.0,38.1,0.05,0.13,0.0,0.0
788,2022,2022-09-08,21:30,Thu,Home,Douglas Marques das Flores,Cruzeiro,Operário,3-5-2,W,67.0,1.0,1.0,1.0,19.0,4.0,21.1,0.05,0.25,0.0,0.0
789,2022,2022-09-17,20:30,Sat,Away,Vinicius Gonçalves Dias Araujo,Cruzeiro,CRB,3-4-3,W,62.0,2.0,2.0,2.0,18.0,4.0,22.2,0.11,0.5,0.0,0.0
790,2022,2022-09-21,21:00,Wed,Home,Flavio Rodrigues De Souza,Cruzeiro,Vasco da Gama,3-4-3,W,59.0,3.0,3.0,3.0,13.0,4.0,30.8,0.23,0.75,0.0,0.0
791,2022,2022-09-28,19:00,Wed,Away,Ramon Abatti Abel,Cruzeiro,Ponte Preta,3-4-3,W,54.0,4.0,4.0,4.0,14.0,6.0,42.9,0.29,0.67,0.0,0.0
792,2022,2022-10-05,21:30,Wed,Home,Marielson Alves Silva,Cruzeiro,Ituano,4-3-3,D,67.0,1.0,1.0,1.0,18.0,4.0,22.2,0.06,0.25,0.0,0.0
793,2022,2022-10-09,16:00,Sun,Away,Savio Pereira,Cruzeiro,Sport Recife,3-4-3,L,68.0,1.0,1.0,1.0,15.0,2.0,13.3,0.07,0.5,0.0,0.0
794,2022,2022-10-14,20:30,Fri,Away,Leandro Pedro Vuaden,Cruzeiro,Vila Nova,3-4-3,L,68.0,0.0,0.0,0.0,7.0,1.0,14.3,0.0,0.0,0.0,0.0
795,2022,2022-10-18,21:30,Tue,Home,Wagner do Nascimento Magalhães,Cruzeiro,Guarani,3-4-1-2,L,43.0,0.0,0.0,0.0,7.0,2.0,28.6,0.0,0.0,0.0,0.0
796,2022,2022-10-27,19:00,Thu,Away,Marcelo de Lima Henrique,Cruzeiro,Grêmio Novorizontino,3-4-1-2,W,61.0,4.0,4.0,4.0,14.0,6.0,42.9,0.29,0.67,0.0,0.0
797,2022,2022-11-06,18:30,Sun,Home,Jean Pierre Goncalves Lima,Cruzeiro,CSA,3-4-1-2,W,50.04252873563218,3.0,3.0,3.0,0.0,0.0,31.216951672862457,0.07749814126394051,0.2390967741935484,0.0,0.0
798,2022,,nan,,Home,Diego Pombo Lopez,Cruzeiro,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,53.0,572.0,167.0,29.2,0.09,0.31,2.0,2.0
799,2022,2022-04-09,16:30,Sat,Away,Paulo Roberto Alves Júnior,Gremio,Ponte Preta,4-3-3,D,55.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,1.0
800,2022,2022-04-15,19:00,Fri,Home,Edina Alves Batista,Gremio,Chapecoense,4-3-3,L,61.0,0.0,0.0,0.0,20.0,5.0,25.0,0.0,0.0,0.0,0.0
801,2022,2022-04-21,16:30,Thu,Home,André Luiz de Freitas Castro,Gremio,Guarani,4-3-3,W,39.0,3.0,3.0,3.0,16.0,8.0,50.0,0.19,0.38,0.0,0.0
802,2022,2022-04-27,19:00,Wed,Away,Flavio Rodrigues De Souza,Gremio,Operário,4-3-3,W,40.0,1.0,1.0,1.0,12.0,3.0,25.0,0.08,0.33,0.0,0.0
803,2022,2022-04-30,16:30,Sat,Home,Felipe Fernandes de Lima,Gremio,CRB,4-3-3,W,50.0,2.0,2.0,1.0,17.0,2.0,11.8,0.06,0.5,0.0,0.0
804,2022,2022-05-08,16:00,Sun,Away,Flavio Rodrigues De Souza,Gremio,Cruzeiro,4-3-3,L,44.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
805,2022,2022-05-16,20:00,Mon,Away,Savio Pereira,Gremio,Ituano,4-3-3,D,53.0,1.0,1.0,1.0,8.0,2.0,25.0,0.13,0.5,0.0,0.0
806,2022,2022-05-19,19:00,Thu,Home,Wilton Sampaio,Gremio,Criciúma,4-4-2,D,61.0,0.0,0.0,0.0,21.0,7.0,33.3,0.0,0.0,0.0,0.0
807,2022,2022-05-29,16:00,Sun,Away,Douglas Marques das Flores,Gremio,Vila Nova,3-4-3,D,45.0,0.0,0.0,0.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0
808,2022,2022-06-02,20:00,Thu,Away,Luiz Flávio de Oliveira,Gremio,Vasco da Gama,3-4-3,D,44.0,0.0,0.0,0.0,9.0,3.0,33.3,0.0,0.0,0.0,0.0
809,2022,2022-06-07,21:30,Tue,Home,Savio Pereira,Gremio,Grêmio Novorizontino,3-4-3,W,46.0,2.0,2.0,2.0,17.0,6.0,35.3,0.06,0.17,1.0,1.0
810,2022,2022-06-13,20:00,Mon,Away,Wilton Sampaio,Gremio,Sport Recife,3-4-3,D,42.0,0.0,0.0,0.0,17.0,5.0,29.4,0.0,0.0,0.0,0.0
811,2022,2022-06-18,11:00,Sat,Home,André Luiz de Freitas Castro,Gremio,Sampaio Corrêa,3-4-3,W,55.0,2.0,2.0,2.0,10.0,4.0,40.0,0.1,0.25,1.0,1.0
812,2022,2022-06-23,21:30,Thu,Away,Ramon Abatti Abel,Gremio,CSA,3-4-3,D,56.0,1.0,1.0,1.0,18.0,7.0,38.9,0.06,0.14,0.0,0.0
813,2022,2022-06-28,19:00,Tue,Home,Marielson Alves Silva,Gremio,Londrina,4-2-3-1,W,46.0,1.0,1.0,1.0,17.0,9.0,52.9,0.06,0.11,0.0,0.0
814,2022,2022-07-03,16:00,Sun,Away,Raphael Claus,Gremio,Bahia,4-2-3-1,D,44.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0
815,2022,2022-07-08,21:30,Fri,Home,Braulio da Silva Machado,Gremio,Náutico,4-2-3-1,W,62.0,2.0,2.0,2.0,29.0,6.0,20.7,0.07,0.33,0.0,0.0
816,2022,2022-07-16,16:30,Sat,Home,Marcelo de Lima Henrique,Gremio,Tombense Futebol Clube,4-2-3-1,W,55.0,3.0,3.0,3.0,21.0,7.0,33.3,0.05,0.14,2.0,2.0
817,2022,2022-07-19,19:00,Tue,Away,Luiz Flávio de Oliveira,Gremio,Brusque Futebol Clube,4-2-3-1,D,47.0,1.0,1.0,1.0,5.0,3.0,60.0,0.2,0.33,0.0,0.0
818,2022,2022-07-23,16:30,Sat,Home,Paulo Cesar Zanovelli da Silva,Gremio,Ponte Preta,4-2-3-1,W,40.0,2.0,2.0,2.0,12.0,3.0,25.0,0.17,0.67,0.0,0.0
819,2022,2022-07-26,18:30,Tue,Away,Paulo Roberto Alves Júnior,Gremio,Chapecoense,4-2-3-1,D,40.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0
820,2022,2022-08-05,21:30,Fri,Away,Savio Pereira,Gremio,Guarani,4-2-3-1,W,36.0,2.0,2.0,2.0,8.0,3.0,37.5,0.25,0.67,0.0,0.0
821,2022,2022-08-09,19:00,Tue,Home,Bruno Arleu de Araujo,Gremio,Operário,4-2-3-1,W,58.0,5.0,5.0,5.0,15.0,10.0,66.7,0.33,0.5,0.0,0.0
822,2022,2022-08-13,20:30,Sat,Away,Vinicius Gonçalves Dias Araujo,Gremio,CRB,4-2-3-1,L,79.0,0.0,0.0,0.0,13.0,3.0,23.1,0.0,0.0,0.0,0.0
823,2022,2022-08-21,16:00,Sun,Home,Braulio da Silva Machado,Gremio,Cruzeiro,4-1-4-1,D,38.0,2.0,2.0,2.0,21.0,6.0,28.6,0.1,0.33,0.0,0.0
824,2022,2022-08-26,19:00,Fri,Home,André Luiz de Freitas Castro,Gremio,Ituano,4-2-3-1,L,61.0,0.0,0.0,0.0,12.0,4.0,33.3,0.0,0.0,0.0,0.0
825,2022,2022-08-30,21:30,Tue,Away,Marcelo de Lima Henrique,Gremio,Criciúma,4-3-3,L,58.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0
826,2022,2022-09-02,21:30,Fri,Home,Savio Pereira,Gremio,Vila Nova,4-2-3-1,W,40.0,2.0,2.0,2.0,10.0,5.0,50.0,0.2,0.4,0.0,0.0
827,2022,2022-09-11,16:00,Sun,Home,Raphael Claus,Gremio,Vasco da Gama,4-2-3-1,W,39.0,2.0,2.0,2.0,13.0,4.0,30.8,0.15,0.5,0.0,0.0
828,2022,2022-09-16,21:30,Fri,Away,Ramon Abatti Abel,Gremio,Grêmio Novorizontino,4-2-3-1,L,73.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
829,2022,2022-09-20,19:00,Tue,Home,Luiz Flávio de Oliveira,Gremio,Sport Recife,4-2-3-1,W,39.0,3.0,3.0,3.0,18.0,7.0,38.9,0.17,0.43,0.0,0.0
830,2022,2022-09-30,19:00,Fri,Away,Rafael Traci,Gremio,Sampaio Corrêa,4-2-3-1,L,68.0,1.0,1.0,1.0,13.0,4.0,30.8,0.08,0.25,0.0,0.0
831,2022,2022-10-04,19:00,Tue,Home,Caio Max Augusto Vieira,Gremio,CSA,4-2-3-1,W,54.0,2.0,2.0,2.0,19.0,10.0,52.6,0.11,0.2,0.0,0.0
832,2022,2022-10-08,16:30,Sat,Away,Wilton Sampaio,Gremio,Londrina,4-2-3-1,D,45.0,1.0,1.0,1.0,6.0,4.0,66.7,0.17,0.25,0.0,0.0
833,2022,2022-10-16,16:00,Sun,Home,Luiz Flávio de Oliveira,Gremio,Bahia,4-2-3-1,D,49.0,1.0,1.0,1.0,16.0,5.0,31.3,0.06,0.2,0.0,0.0
834,2022,2022-10-23,16:00,Sun,Away,Jefferson Ferreira de Moraes,Gremio,Náutico,4-2-3-1,W,53.0,3.0,3.0,3.0,11.0,7.0,63.6,0.27,0.43,0.0,0.0
835,2022,2022-10-28,19:00,Fri,Away,Paulo Roberto Alves Júnior,Gremio,Tombense Futebol Clube,4-3-3,D,52.0,2.0,2.0,2.0,9.0,4.0,44.4,0.0,0.0,2.0,2.0
836,2022,2022-11-03,20:00,Thu,Home,Rodrigo José Pereira de Lima,Gremio,Brusque Futebol Clube,4-2-3-1,W,60.0,3.0,3.0,3.0,23.0,9.0,39.1,0.13,0.33,0.0,0.0
837,2022,,nan,,Home,Diego Pombo Lopez,Gremio,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,49.0,508.0,180.0,35.4,0.08,0.24,6.0,7.0
838,2022,2022-04-08,21:30,Fri,Home,Ramon Abatti Abel,Bahia,Cruzeiro,4-2-3-1,W,38.0,2.0,2.0,2.0,14.0,3.0,21.4,0.14,0.67,0.0,0.0
839,2022,2022-04-15,21:30,Fri,Away,Rodrigo Batista Raposo,Bahia,Náutico,4-2-3-1,W,24.0,1.0,1.0,1.0,5.0,2.0,40.0,0.2,0.5,0.0,0.0
840,2022,2022-04-22,19:00,Fri,Away,Jefferson Ferreira de Moraes,Bahia,CSA,4-2-3-1,D,45.0,1.0,1.0,1.0,16.0,5.0,31.3,0.06,0.2,0.0,0.0
841,2022,2022-04-26,21:30,Tue,Home,Rafael Traci,Bahia,Sampaio Corrêa,4-2-3-1,W,48.0,1.0,1.0,1.0,22.0,5.0,22.7,0.05,0.2,0.0,0.0
842,2022,2022-04-29,21:30,Fri,Away,Dewson Fernando Freitas da Silva,Bahia,Ituano,4-3-3,L,65.0,0.0,0.0,0.0,17.0,6.0,35.3,0.0,0.0,0.0,0.0
843,2022,2022-05-03,19:00,Tue,Home,Felipe Fernandes de Lima,Bahia,Londrina,4-2-3-1,W,50.04252873563218,4.0,4.0,4.0,0.0,0.0,31.216951672862457,0.07749814126394051,0.2390967741935484,0.0,0.0
844,2022,2022-05-15,16:00,Sun,Away,Raphael Claus,Bahia,Vasco da Gama,4-2-3-1,L,58.0,0.0,0.0,0.0,21.0,4.0,19.0,0.0,0.0,0.0,0.0
845,2022,2022-05-20,21:30,Fri,Home,Denis Ribeiro Serafim,Bahia,Ponte Preta,4-4-2,W,35.0,2.0,2.0,2.0,11.0,4.0,36.4,0.18,0.5,0.0,0.0
846,2022,2022-05-27,19:00,Fri,Away,Rafael Traci,Bahia,Tombense Futebol Clube,4-2-3-1,L,52.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,0.0,0.0,0.0
847,2022,2022-06-04,16:30,Sat,Home,Marcelo de Lima Henrique,Bahia,Criciúma,4-1-4-1,W,43.0,2.0,2.0,2.0,9.0,2.0,22.2,0.22,1.0,0.0,0.0
848,2022,2022-06-08,21:30,Wed,Home,Braulio da Silva Machado,Bahia,Sport Recife,4-1-3-2,W,51.0,1.0,1.0,1.0,13.0,4.0,30.8,0.08,0.25,0.0,0.0
849,2022,2022-06-11,18:30,Sat,Away,Caio Max Augusto Vieira,Bahia,Operário,4-1-3-2,W,48.0,1.0,1.0,1.0,14.0,4.0,28.6,0.07,0.25,0.0,0.0
850,2022,2022-06-14,19:00,Tue,Home,Douglas Marques das Flores,Bahia,Chapecoense,4-1-3-2,L,72.0,0.0,0.0,0.0,25.0,4.0,16.0,0.0,0.0,0.0,0.0
851,2022,2022-06-25,16:00,Sat,Home,Marcelo de Lima Henrique,Bahia,Grêmio Novorizontino,4-2-3-1,L,51.0,0.0,0.0,0.0,18.0,4.0,22.2,0.0,0.0,0.0,0.0
852,2022,2022-06-28,19:00,Tue,Away,Luiz Flávio de Oliveira,Bahia,Brusque Futebol Clube,4-2-3-1,W,45.0,2.0,2.0,2.0,7.0,5.0,71.4,0.29,0.4,0.0,0.0
853,2022,2022-07-03,16:00,Sun,Home,Raphael Claus,Bahia,Grêmio,4-2-3-1,D,56.0,0.0,0.0,0.0,19.0,3.0,15.8,0.0,0.0,0.0,0.0
854,2022,2022-07-08,19:00,Fri,Away,Caio Max Augusto Vieira,Bahia,Vila Nova,4-2-3-1,D,52.0,1.0,1.0,1.0,10.0,1.0,10.0,0.1,1.0,0.0,0.0
855,2022,2022-07-16,18:30,Sat,Away,Bruno Arleu de Araujo,Bahia,Guarani,5-3-2,W,36.0,2.0,2.0,2.0,13.0,5.0,38.5,0.15,0.4,0.0,0.0
856,2022,2022-07-19,19:00,Tue,Home,André Luiz de Freitas Castro,Bahia,CRB,5-3-2,D,48.0,1.0,1.0,1.0,16.0,2.0,12.5,0.0,0.0,1.0,1.0
857,2022,2022-07-23,16:00,Sat,Away,Luiz Flávio de Oliveira,Bahia,Cruzeiro,5-4-1,L,46.0,0.0,0.0,0.0,13.0,4.0,30.8,0.0,0.0,0.0,0.0
858,2022,2022-07-29,19:00,Fri,Home,Flavio Rodrigues De Souza,Bahia,Náutico,4-3-3,W,49.0,3.0,3.0,3.0,18.0,6.0,33.3,0.17,0.5,0.0,0.0
859,2022,2022-08-06,16:30,Sat,Home,Felipe Fernandes de Lima,Bahia,CSA,4-4-2,W,50.0,1.0,1.0,1.0,20.0,3.0,15.0,0.05,0.33,0.0,0.0
860,2022,2022-08-09,21:30,Tue,Away,Jose Mendonca da Silva Junior,Bahia,Sampaio Corrêa,4-4-2,L,63.0,0.0,0.0,0.0,15.0,2.0,13.3,0.0,0.0,0.0,0.0
861,2022,2022-08-12,21:30,Fri,Home,Braulio da Silva Machado,Bahia,Ituano,4-3-3,W,56.0,2.0,2.0,2.0,18.0,8.0,44.4,0.11,0.25,0.0,0.0
862,2022,2022-08-16,20:30,Tue,Away,André Luiz de Freitas Castro,Bahia,Londrina,4-2-3-1,D,33.0,1.0,1.0,1.0,3.0,3.0,100.0,0.33,0.33,0.0,0.0
863,2022,2022-08-28,16:00,Sun,Home,Raphael Claus,Bahia,Vasco da Gama,4-2-3-1,W,58.0,2.0,2.0,1.0,17.0,8.0,47.1,0.06,0.13,0.0,0.0
864,2022,2022-08-31,21:30,Wed,Away,Rafael Traci,Bahia,Ponte Preta,4-2-3-1,L,52.0,0.0,0.0,0.0,14.0,4.0,28.6,0.0,0.0,0.0,0.0
865,2022,2022-09-03,19:00,Sat,Home,Edina Alves Batista,Bahia,Tombense Futebol Clube,4-2-3-1,W,58.0,3.0,3.0,3.0,27.0,10.0,37.0,0.07,0.2,1.0,1.0
866,2022,2022-09-08,19:00,Thu,Away,Luiz Flávio de Oliveira,Bahia,Criciúma,4-3-3,D,52.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
867,2022,2022-09-12,20:00,Mon,Away,Edina Alves Batista,Bahia,Sport Recife,4-4-2,L,45.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
868,2022,2022-09-24,18:15,Sat,Home,Marcelo de Lima Henrique,Bahia,Operário,4-3-3,D,64.0,2.0,2.0,2.0,16.0,3.0,18.8,0.13,0.67,0.0,0.0
869,2022,2022-09-30,21:30,Fri,Away,Paulo Cesar Zanovelli da Silva,Bahia,Chapecoense,4-4-2,L,47.0,1.0,1.0,1.0,12.0,4.0,33.3,0.08,0.25,0.0,0.0
870,2022,2022-10-04,21:30,Tue,Away,Felipe Fernandes de Lima,Bahia,Grêmio Novorizontino,4-4-2,D,57.0,1.0,1.0,1.0,9.0,1.0,11.1,0.11,1.0,0.0,0.0
871,2022,2022-10-08,16:00,Sat,Home,André Luiz de Freitas Castro,Bahia,Brusque Futebol Clube,4-3-3,W,64.0,1.0,1.0,1.0,13.0,2.0,15.4,0.08,0.5,0.0,0.0
872,2022,2022-10-16,16:00,Sun,Away,Luiz Flávio de Oliveira,Bahia,Grêmio,4-2-3-1,D,51.0,1.0,1.0,1.0,8.0,2.0,25.0,0.13,0.5,0.0,0.0
873,2022,2022-10-22,16:30,Sat,Home,Jose Mendonca da Silva Junior,Bahia,Vila Nova,4-2-3-1,D,69.0,1.0,1.0,1.0,20.0,4.0,20.0,0.05,0.25,0.0,0.0
874,2022,2022-10-28,19:00,Fri,Home,Wilton Sampaio,Bahia,Guarani,4-2-3-1,D,42.0,1.0,1.0,1.0,19.0,7.0,36.8,0.0,0.0,1.0,1.0
875,2022,2022-11-06,18:30,Sun,Away,Ramon Abatti Abel,Bahia,CRB,4-2-3-1,W,53.0,2.0,2.0,2.0,16.0,5.0,31.3,0.06,0.2,1.0,1.0
876,2022,,nan,,Home,Diego Pombo Lopez,Bahia,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,42.0,534.0,142.0,26.6,0.07,0.27,4.0,4.0
877,2022,2022-04-08,19:00,Fri,Home,Leandro Pedro Vuaden,Vasco da Gama,Vila Nova,4-2-3-1,D,60.0,1.0,1.0,1.0,12.0,4.0,33.3,0.08,0.25,0.0,0.0
878,2022,2022-04-16,19:00,Sat,Away,Diego Pombo Lopez,Vasco da Gama,CRB,4-3-3,D,55.0,1.0,1.0,1.0,14.0,6.0,42.9,0.07,0.17,0.0,0.0
879,2022,2022-04-22,21:30,Fri,Away,Vinicius Gonçalves Dias Araujo,Vasco da Gama,Chapecoense,4-3-3,D,46.0,0.0,0.0,0.0,9.0,1.0,11.1,0.0,0.0,0.0,0.0
880,2022,2022-04-27,21:30,Wed,Home,Rodolpho Toski Marques,Vasco da Gama,Ponte Preta,4-2-3-1,W,39.0,1.0,1.0,1.0,14.0,3.0,21.4,0.07,0.33,0.0,0.0
881,2022,2022-05-01,18:00,Sun,Away,André Luiz de Freitas Castro,Vasco da Gama,Tombense Futebol Clube,4-2-3-1,D,61.0,1.0,1.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0
882,2022,2022-05-07,19:00,Sat,Home,Douglas Marques das Flores,Vasco da Gama,CSA,4-2-3-1,W,48.0,1.0,1.0,1.0,14.0,6.0,42.9,0.07,0.17,0.0,0.0
883,2022,2022-05-15,16:00,Sun,Home,Raphael Claus,Vasco da Gama,Bahia,4-2-3-1,W,42.0,1.0,1.0,1.0,8.0,1.0,12.5,0.13,1.0,0.0,0.0
884,2022,2022-05-19,21:30,Thu,Away,Paulo Roberto Alves Júnior,Vasco da Gama,Guarani,4-4-2,D,57.0,0.0,0.0,0.0,15.0,5.0,33.3,0.0,0.0,0.0,0.0
885,2022,2022-05-26,19:00,Thu,Home,Caio Max Augusto Vieira,Vasco da Gama,Brusque Futebol Clube,4-2-3-1,W,47.0,2.0,2.0,2.0,14.0,6.0,42.9,0.14,0.33,0.0,0.0
886,2022,2022-06-02,20:00,Thu,Home,Luiz Flávio de Oliveira,Vasco da Gama,Grêmio,4-4-2,D,56.0,0.0,0.0,0.0,16.0,3.0,18.8,0.0,0.0,0.0,0.0
887,2022,2022-06-07,19:00,Tue,Away,Flavio Rodrigues De Souza,Vasco da Gama,Náutico,4-4-2,W,52.0,3.0,3.0,3.0,5.0,5.0,100.0,0.6,0.6,0.0,0.0
888,2022,2022-06-12,16:00,Sun,Home,Anderson Daronco,Vasco da Gama,Cruzeiro,4-4-2,W,38.0,1.0,1.0,1.0,8.0,2.0,25.0,0.13,0.5,0.0,0.0
889,2022,2022-06-18,16:00,Sat,Away,Jean Pierre Goncalves Lima,Vasco da Gama,Londrina,4-4-2,W,54.0,1.0,1.0,1.0,8.0,4.0,50.0,0.13,0.25,0.0,0.0
890,2022,2022-06-24,19:00,Fri,Home,Vinicius Gonçalves Dias Araujo,Vasco da Gama,Operário,4-4-2,W,55.0,3.0,3.0,3.0,11.0,4.0,36.4,0.18,0.5,1.0,1.0
891,2022,2022-06-29,21:30,Wed,Away,Ramon Abatti Abel,Vasco da Gama,Grêmio Novorizontino,4-2-3-1,L,48.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
892,2022,2022-07-03,16:00,Sun,Home,Luiz Flávio de Oliveira,Vasco da Gama,Sport Recife,4-1-4-1,D,53.0,0.0,0.0,0.0,14.0,2.0,14.3,0.0,0.0,0.0,0.0
893,2022,2022-07-09,16:30,Sat,Away,Leandro Pedro Vuaden,Vasco da Gama,Criciúma,4-2-3-1,W,40.0,1.0,1.0,1.0,11.0,2.0,18.2,0.0,0.0,1.0,1.0
894,2022,2022-07-16,16:30,Sat,Away,Diego Pombo Lopez,Vasco da Gama,Sampaio Corrêa,4-2-3-1,L,68.0,1.0,1.0,1.0,8.0,3.0,37.5,0.13,0.33,0.0,0.0
895,2022,2022-07-19,21:30,Tue,Home,Rodolpho Toski Marques,Vasco da Gama,Ituano,4-3-3,D,70.0,1.0,1.0,1.0,11.0,5.0,45.5,0.09,0.2,0.0,0.0
896,2022,2022-07-23,16:30,Sat,Away,Savio Pereira,Vasco da Gama,Vila Nova,4-2-3-1,L,69.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0
897,2022,2022-07-28,19:00,Thu,Home,Caio Max Augusto Vieira,Vasco da Gama,CRB,4-2-3-1,W,35.0,4.0,4.0,4.0,17.0,7.0,41.2,0.24,0.57,0.0,0.0
898,2022,2022-07-31,16:00,Sun,Home,Douglas Marques das Flores,Vasco da Gama,Chapecoense,4-2-3-1,D,63.0,0.0,0.0,0.0,13.0,2.0,15.4,0.0,0.0,0.0,0.0
899,2022,2022-08-09,20:30,Tue,Away,Anderson Daronco,Vasco da Gama,Ponte Preta,4-2-3-1,L,41.0,1.0,1.0,1.0,14.0,4.0,28.6,0.07,0.25,0.0,0.0
900,2022,2022-08-13,11:00,Sat,Home,Leandro Pedro Vuaden,Vasco da Gama,Tombense Futebol Clube,4-2-3-1,W,50.0,3.0,3.0,3.0,11.0,6.0,54.5,0.27,0.5,0.0,0.0
901,2022,2022-08-18,20:00,Thu,Away,Paulo Cesar Zanovelli da Silva,Vasco da Gama,CSA,4-2-3-1,L,67.0,0.0,0.0,0.0,11.0,2.0,18.2,0.0,0.0,0.0,0.0
902,2022,2022-08-28,16:00,Sun,Away,Raphael Claus,Vasco da Gama,Bahia,4-4-2,L,42.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
903,2022,2022-08-31,19:00,Wed,Home,Jean Pierre Goncalves Lima,Vasco da Gama,Guarani,4-2-3-1,W,36.0,2.0,2.0,2.0,13.0,3.0,23.1,0.08,0.33,1.0,1.0
904,2022,2022-09-03,16:30,Sat,Away,Wilton Sampaio,Vasco da Gama,Brusque Futebol Clube,4-2-3-1,L,55.0,0.0,0.0,0.0,12.0,2.0,16.7,0.0,0.0,0.0,0.0
905,2022,2022-09-11,16:00,Sun,Away,Raphael Claus,Vasco da Gama,Grêmio,4-2-3-1,L,61.0,1.0,1.0,1.0,7.0,3.0,42.9,0.14,0.33,0.0,0.0
906,2022,2022-09-16,19:00,Fri,Home,Braulio da Silva Machado,Vasco da Gama,Náutico,4-2-3-1,W,37.0,4.0,4.0,4.0,13.0,5.0,38.5,0.23,0.6,1.0,1.0
907,2022,2022-09-21,21:00,Wed,Away,Flavio Rodrigues De Souza,Vasco da Gama,Cruzeiro,4-2-3-1,L,41.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
908,2022,2022-09-29,21:30,Thu,Home,Wilton Sampaio,Vasco da Gama,Londrina,4-2-3-1,D,48.0,1.0,1.0,1.0,17.0,7.0,41.2,0.06,0.14,0.0,0.0
909,2022,2022-10-04,19:00,Tue,Away,Leandro Pedro Vuaden,Vasco da Gama,Operário,4-2-3-1,W,65.0,3.0,3.0,3.0,20.0,7.0,35.0,0.15,0.43,0.0,0.0
910,2022,2022-10-08,18:30,Sat,Home,Caio Max Augusto Vieira,Vasco da Gama,Grêmio Novorizontino,4-2-2-2,W,51.0,3.0,3.0,3.0,11.0,4.0,36.4,0.27,0.75,0.0,0.0
911,2022,2022-10-16,16:00,Sun,Away,Raphael Claus,Vasco da Gama,Sport Recife,4-4-2,D,37.0,1.0,1.0,1.0,8.0,3.0,37.5,0.0,0.0,1.0,1.0
