game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
U2007_075,NIO-ASV,2007-11-20,18:10:00,3,REGULAR SEASON,U2007,91,98,PANIONIOS ON TELECOMS,ASVEL LYON,NIO,ASV,,,45:00,00:00,"BRAZAUSKAS, ROMUALDAS","JERSAN, ANDREJ","NURAN, RUSTU",OLYMPIC COMPLEX-HELLINIKON,1200,90,32,22,5,6,19,45,62,81,19,43,56,81,91,,,,98,,,
U2007_076,ART-ASK,2007-11-20,19:30:00,3,REGULAR SEASON,U2007,73,71,ARTLAND DRAGONS,ASK RIGA,ART,ASK,,,40:00,00:00,"CMIKIEWICZ, MAREK","MATTIOLI, GIANLUCA","VOJINOVIC, RADOMIR",ARTLAND ARENA,2670,80,22,23,5,2,15,32,53,73,13,34,52,71,,,,,,,,
U2007_077,TRE-SOF,2007-11-20,20:30:00,3,REGULAR SEASON,U2007,89,82,BENETTON BASKET TREVISO,PBC LUKOIL ACADEMIC,TRE,SOF,,,40:00,00:00,"SPIRIDONOS, LEONIDAS","KOLAR, ROMAN","GARCIA GONZALEZ, JUAN CARLOS",PALAVERDE,2843,80,29,29,2,5,21,55,73,89,30,45,68,82,,,,,,,,
U2007_078,KYI-PAU,2007-11-20,19:00:00,3,REGULAR SEASON,U2007,91,55,BC KYIV,ELAN BEARNAIS PAU-ORTHEZ,KYI,PAU,,,40:00,00:00,"SUTULOVIC, ZORAN","LEPETIC, NIKOLA","CIULIN, MARIUS",KYIV SPORTS PALLACE,3900,80,16,15,2,4,29,46,74,91,16,28,37,55,,,,,,,,
U2007_079,JER-UNK,2007-11-20,19:30:00,3,REGULAR SEASON,U2007,107,68,HAPOEL S.C. JERUSALEM,UNICS,JER,UNK,,,40:00,00:00,"BULTO, VICENTE","ZURAPOVIC, ADEMIR","KRAUSE, OLIVER",GOLDBERG ARENA,2500,80,19,18,1,1,23,52,73,107,13,25,43,68,,,,,,,,
U2007_080,ZGO-STR,2007-11-20,18:30:00,3,REGULAR SEASON,U2007,66,42,TUROW ZGORZELEC,STRASBOURG,ZGO,STR,,,40:00,00:00,"BITTON, MOSHE","MOGULKOC, EMIN","LATISEVS, OLEGS",TIPSPORT ARENA,2000,80,14,16,3,4,13,34,47,66,14,23,34,42,,,,,,,,
U2007_081,DEN-ZAD,2007-11-20,20:00:00,3,REGULAR SEASON,U2007,93,83,EIFFELTOWERS DEN BOSCH,KK ZADAR,DEN,ZAD,,,40:00,00:00,"ROCHA, FERNANDO","MAESTRE, NICOLAS","BARDERA, REGIS",MAASPORT SPORTS & EVENTS,2000,80,19,14,2,4,31,53,72,93,25,44,57,83,,,,,,,,
U2007_082,SIA-GUI,2007-11-27,17:40:00,4,REGULAR SEASON,U2007,87,72,SIAULIAI,GUILDFORD HEAT,SIA,GUI,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","BARDERA, REGIS","GANIYEV, RAFAEL",SIAULIAI ARENA,4900,80,17,19,0,0,24,44,63,87,10,31,52,72,,,,,,,,
U2007_083,TTK-BER,2007-11-27,18:45:00,4,REGULAR SEASON,U2007,82,71,TURK TELEKOM,ALBA BERLIN,TTK,BER,,,40:00,00:00,"MASTRAFTSIS, CHRISTOS","VOJINOVIC, MILIJA","ESTERON, OMER",ATATURK SPO SALONU,1200,80,15,15,2,3,24,46,61,82,18,36,60,71,,,,,,,,
U2007_084,BOS-JOV,2007-11-27,20:15:00,4,REGULAR SEASON,U2007,68,85,KK BOSNA,DKV JOVENTUT,BOS,JOV,,,40:00,00:00,"PUKL,SASA","SABETTA, ENRICO","CUKALOVIC, CASLAV",MIRZA DELIBASIC,4500,80,17,17,4,1,18,35,50,68,23,44,68,85,,,,,,,,
U2007_085,VEN-CHL,2007-11-27,18:40:00,4,REGULAR SEASON,U2007,81,71,BK VENTSPILS,ELAN CHALON,VEN,CHL,,,40:00,00:00,"ZACHARA, IVAN","JERSAN, ANDREJ","KOWALSKI, MARCIN",VENTSPILS NAFTA HALL,2000,80,24,14,1,2,30,46,62,81,19,29,46,71,,,,,,,,
U2007_086,BES-OVA,2007-11-27,19:00:00,4,REGULAR SEASON,U2007,100,74,BESIKTAS COLA TURKA,OVARENSE,BES,OVA,,,40:00,00:00,"ARTEAGA, JUAN CARLOS","BITTON, MOSHE","DOZAI, SRADAN",BJK COLATURKA ARENA,600,80,17,14,1,2,31,51,79,100,10,34,52,74,,,,,,,,
U2007_087,COL-ZEL,2007-11-27,19:30:00,4,REGULAR SEASON,U2007,89,82,KÖLN 99ERS,BC FMP,COL,ZEL,,,40:00,00:00,"CMIKIEWICZ, MAREK","MIKHAYLOV, SERGEY","BRZIAK, MILAN",GEW ENERGY DOME,0,80,24,20,3,3,26,42,66,89,24,52,66,82,,,,,,,,
U2007_088,VRS-GRO,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,102,77,HEMOFARM,HANZEVAST CAPITALS,VRS,GRO,,,40:00,00:00,"UDRICA, MARIUS","SHEMMESH, SEFFI","CARDUS, ANNA",CENTAR MILLENIUM,1900,80,26,31,1,5,26,51,79,102,23,35,58,77,,,,,,,,
U2007_089,CHA-GIR,2007-11-27,20:05:00,4,REGULAR SEASON,U2007,71,74,SPIROU BASKET,CLUB BASQUET GIRONA,CHA,GIR,,,40:00,00:00,"FACCHINI, FABIO","LOPES, LUIS","LOTTERMOSER, ROBERT",SPIROU DOME,0,80,21,16,5,3,24,44,57,71,18,40,58,74,,,,,,,,
U2007_090,PLO-GAL,2007-11-28,18:00:00,4,REGULAR SEASON,U2007,81,83,PLOIESTI,GALATASARAY,PLO,GAL,,,45:00,00:00,"VOREADIS, LAZAROS","NESKOVIC, DRAGAN","LEPETIC, NIKOLA",OLIMPIA SPORTS ARENA,3000,90,16,24,4,5,19,39,58,81,24,40,62,83,81,,,,83,,,
U2007_091,PAM-AZO,2007-11-27,20:30:00,4,REGULAR SEASON,U2007,95,77,PAMESA VALENCIA,AZOVMASH MARIUPOL,PAM,AZO,,,40:00,00:00,"LAMONICA, LUIGI","MAESTRE, NICOLAS","ANASTOPOULOS, PANAGIOTIS",PABELLON FUENTE DE SAN LUIS,4800,80,21,16,4,4,27,47,67,95,13,26,50,77,,,,,,,,
U2007_092,FRA-NAN,2007-11-27,19:30:00,4,REGULAR SEASON,U2007,83,84,DEUTSCHE BANK SKYLINERS,SLUC NANCY,FRA,NAN,,,40:00,00:00,"BACHAR, SHMUEL","GONTAS, SPIROS","RADOVIC, SRETEN",BALLSPORTHALLE,2410,80,22,19,5,3,25,51,67,83,29,43,68,84,,,,,,,,
U2007_093,WLO-KHI,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,99,102,ANWIL WLOCLAWEK,KHIMKI,WLO,KHI,,,45:00,00:00,"BIRICIK, MURAT","LATISEVS, OLEGS","VOJINOVIC, RADOMIR",HALA MISTRZOW,0,90,29,29,6,6,23,46,68,89,22,44,63,89,99,,,,102,,,
U2007_094,FRI-DYR,2007-11-27,19:30:00,4,REGULAR SEASON,U2007,78,77,FRIBOURG OLYMPIC,TRIUMPH LYUBERTSY MR,FRI,DYR,,,40:00,00:00,"ROTH, ANDREAS","PEREZ NIZ, MIGUEL ANGEL","LUCIS, OSKARS",SALLE SAINTE-CROIX,1050,80,22,20,1,1,22,34,60,78,22,48,64,77,,,,,,,,
U2007_095,ANT-GMU,2007-11-27,20:30:00,4,REGULAR SEASON,U2007,74,68,ANTWERP GIANTS,SWANS GMUNDEN,ANT,GMU,,,40:00,00:00,"VIATOR, EDDIE","CONDERANNE, FABIEN","SINTERNIKLASS, ANTHONIE",LOTTO ARENA,0,80,18,14,2,5,23,43,58,74,13,33,51,68,,,,,,,,
U2007_096,BUD-ELY,2007-11-27,20:30:00,4,REGULAR SEASON,U2007,93,68,KK BUDUCNOST,HAPOEL GALIL ELYON,BUD,ELY,,,40:00,00:00,"CHIARI, ROBERTO","KOLAR, ROMAN","MOGULKOC, EMIN",SC MORACIA,1250,80,26,19,3,2,34,46,64,93,11,34,54,68,,,,,,,,
U2007_097,NYM-OOS,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,81,75,CEZ NYMBURK,OOSTENDE,NYM,OOS,,,40:00,00:00,"PEREZ PEREZ, MIGUEL","BACHANSKI, GRZEGORZ","RUTESIC, ZDRAVKO",CEZ ARENA,5130,80,19,18,3,4,25,40,59,81,20,38,54,75,,,,,,,,
U2007_098,RED-FOR,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,99,66,CRVENA ZVEZDA,FORTITUDO BOLOGNA,RED,FOR,,,40:00,00:00,"CHRISTODOULOU, CHRISTOS","CHAMBON, DAVID","MEDAN, DRAGAN",HALA PIONIR,3000,80,21,23,2,4,29,57,81,99,15,32,44,66,,,,,,,,
U2007_099,PLL-DYN,2007-11-27,17:30:00,4,REGULAR SEASON,U2007,76,83,PANELLINIOS,MBC DYNAMO MOSCOW,PLL,DYN,,,40:00,00:00,"SUDEK, PETR","ANKARALI, RECEP","VYKLICKY, ROBERT",PANELLINIOS G.S.,950,80,20,23,2,4,28,42,63,76,18,48,62,83,,,,,,,,
U2007_100,WRO-ASV,2007-11-27,19:30:00,4,REGULAR SEASON,U2007,78,65,ASCO SLASK WROCLAW,ASVEL LYON,WRO,ASV,,,40:00,00:00,"PATERNICO, CARMELO","MANTYLA, PETRI NICOLAI","ZASHCHUCK, SERGIY",HALA ORBITA,0,80,14,16,0,0,33,42,58,78,17,31,53,65,,,,,,,,
U2007_101,CAN-NIO,2007-11-27,21:00:00,4,REGULAR SEASON,U2007,82,73,GRAN CANARIA,PANIONIOS ON TELECOMS,CAN,NIO,,,40:00,00:00,"PILIPAUSKAS, KESTUTIS","KLAAR, LARS","BOLTAUZER, MATEJ",CENTRO INSULAR DE DEPORTES,0,80,21,27,3,3,17,43,58,82,17,32,53,73,,,,,,,,
U2007_102,KAL-LUD,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,92,88,BC KALEV,ENBW LUDWIGSBURG,KAL,LUD,,,40:00,00:00,"RYZHYK, BORYS","JASEVICIUS, TOMAS","CIULIN, MARIUS",SAKU ARENA,3000,80,16,20,3,5,22,45,74,92,21,41,62,88,,,,,,,,
U2007_103,ASK-PAU,2007-11-27,19:00:00,4,REGULAR SEASON,U2007,80,60,ASK RIGA,ELAN BEARNAIS PAU-ORTHEZ,ASK,PAU,,,40:00,00:00,"JUNGEBRAND, CARL","SHULGA, BORIS","SHARRO, LAHDO",ARENA RIGA,5100,80,15,19,0,4,22,36,54,80,8,22,39,60,,,,,,,,
U2007_104,SOF-KYI,2007-11-27,18:00:00,4,REGULAR SEASON,U2007,95,87,PBC LUKOIL ACADEMIC,BC KYIV,SOF,KYI,,,40:00,00:00,"BELOSEVIC, ILIJA","MATTIOLI, GIANLUCA","MARICIC,SASA",UNIVERSIADA HALL,1500,80,22,23,4,4,32,46,67,95,31,45,66,87,,,,,,,,
U2007_105,ART-TRE,2007-11-27,19:30:00,4,REGULAR SEASON,U2007,84,79,ARTLAND DRAGONS,BENETTON BASKET TREVISO,ART,TRE,,,40:00,00:00,"GARCIA ORTIZ, JOSE RAMON","ZURAPOVIC, ADEMIR","JURAS, MARKO",ARTLAND ARENA,3000,80,20,18,6,3,16,29,53,84,25,44,59,79,,,,,,,,
U2007_106,JER-ZAD,2007-11-27,19:00:00,4,REGULAR SEASON,U2007,84,83,HAPOEL S.C. JERUSALEM,KK ZADAR,JER,ZAD,,,40:00,00:00,"REMS, IZTOK","TOMOV, MIROSLAV","NURAN, RUSTU",GOLDBERG ARENA,2500,80,20,19,5,4,27,50,63,84,22,43,61,83,,,,,,,,
U2007_107,STR-DEN,2007-11-27,20:30:00,4,REGULAR SEASON,U2007,97,85,STRASBOURG,EIFFELTOWERS DEN BOSCH,STR,DEN,,,40:00,00:00,"TAURINO, PAOLO","HIERREZUELO, DANI","WILKINSON, NEIL",RHENUS SPORT,0,80,19,21,6,3,33,54,77,97,17,46,64,85,,,,,,,,
U2007_108,UNK-ZGO,2007-11-27,17:00:00,4,REGULAR SEASON,U2007,75,80,UNICS,TUROW ZGORZELEC,UNK,ZGO,,,40:00,00:00,"JOVCIC, MILIJOVE","OBRADOVIC, PETAR","CHEBYSHEV, SERGIY",BASKET-HALL,2500,80,24,28,5,5,21,38,54,75,25,41,55,80,,,,,,,,
U2007_109,JOV-SIA,2007-12-04,20:45:00,5,REGULAR SEASON,U2007,90,65,DKV JOVENTUT,SIAULIAI,JOV,SIA,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","ANKARALI, RECEP","DOZAI, SRADAN",PABELLON MUNICIPAL DE DEPORTES DE BADALONA,4755,80,18,17,0,2,22,44,71,90,20,38,56,65,,,,,,,,
U2007_110,BER-BOS,2007-12-04,19:30:00,5,REGULAR SEASON,U2007,141,127,ALBA BERLIN,KK BOSNA,BER,BOS,,,65:00,00:00,"CICORIA, GIANPAOLO","MANTYLA, PETRI NICOLAI","CHEBYSHEV, SERGIY",MAX SCHMELING HALLE,5145,80,40,39,8,9,16,37,53,71,15,36,57,71,82,97,111,122,82,97,111,122
U2007_111,GUI-TTK,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,67,107,GUILDFORD HEAT,TURK TELEKOM,GUI,TTK,,,40:00,00:00,"GARCIA GONZALEZ, JUAN CARLOS","SHARRO, LAHDO","SINTERNIKLASS, ANTHONIE",GUILFORD SPECTRUM,500,80,16,13,4,1,23,42,52,67,32,56,83,107,,,,,,,,
U2007_112,ZEL-VEN,2007-12-04,18:00:00,5,REGULAR SEASON,U2007,70,76,BC FMP,BK VENTSPILS,ZEL,VEN,,,40:00,00:00,"BACHAR, SHMUEL","SPIRIDONOS, LEONIDAS","PEREZ PEREZ, MIGUEL",KOSARKASKA DVORANA FMP - ZELEZNIK,900,80,24,25,5,1,19,44,57,70,15,39,58,76,,,,,,,,
U2007_113,OVA-COL,2007-12-04,21:00:00,5,REGULAR SEASON,U2007,78,81,OVARENSE,KÖLN 99ERS,OVA,COL,,,40:00,00:00,"CHAMBON, DAVID","PATERNICO, CARMELO","WILLIAMS, KEITH",ARENA DOLCE VITA,350,80,25,24,2,3,20,39,53,78,18,37,62,81,,,,,,,,
U2007_114,CHL-BES,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,64,73,ELAN CHALON,BESIKTAS COLA TURKA,CHL,BES,,,40:00,00:00,"ZAMOJSKI, JAKUB","BULTO, VICENTE","VOJINOVIC, RADOMIR",LE COLISEE,0,80,18,17,4,0,13,29,45,64,21,41,59,73,,,,,,,,
U2007_115,GAL-VRS,2007-12-04,19:00:00,5,REGULAR SEASON,U2007,86,71,GALATASARAY,HEMOFARM,GAL,VRS,,,40:00,00:00,"BITTON, MOSHE","RYZHYK, BORYS","CHIARI, ROBERTO",DARUSSAFAKA AYHAN SAHENK,650,80,15,16,4,4,23,48,68,86,21,39,58,71,,,,,,,,
U2007_116,GIR-PLO,2007-12-04,20:45:00,5,REGULAR SEASON,U2007,73,65,CLUB BASQUET GIRONA,PLOIESTI,GIR,PLO,,,40:00,00:00,"TAURINO, PAOLO","MAESTRE, NICOLAS","ROCHA, FERNANDO",PAVELLÓ GIRONA-FONTAJAU,1870,80,15,24,0,2,18,42,62,73,9,24,41,65,,,,,,,,
U2007_117,GRO-CHA,2007-12-04,19:30:00,5,REGULAR SEASON,U2007,79,73,HANZEVAST CAPITALS,SPIROU BASKET,GRO,CHA,,,40:00,00:00,"SUDEK, PETR","KRAUSE, OLIVER","OBRADOVIC, PETAR",MARTINI PLAZA,0,80,24,27,4,5,24,41,53,79,22,40,52,73,,,,,,,,
U2007_118,KHI-PAM,2007-12-04,19:00:00,5,REGULAR SEASON,U2007,81,78,KHIMKI,PAMESA VALENCIA,KHI,PAM,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","HERCEG, SINISA","RUTESIC, ZDRAVKO",BASKETBALL CENTER OF MOSCOW REGGION,3500,80,15,19,5,4,16,48,69,81,27,47,64,78,,,,,,,,
U2007_119,NAN-WLO,2007-12-04,20:00:00,5,REGULAR SEASON,U2007,92,66,SLUC NANCY,ANWIL WLOCLAWEK,NAN,WLO,,,40:00,00:00,"VYKLICKY, ROBERT","ZURAPOVIC, ADEMIR","PEREZ PIZARRO, EMILIO",PALAIS DES SPORTS JEAN WEILLE,0,80,21,29,2,4,23,43,67,92,18,29,46,66,,,,,,,,
U2007_120,AZO-FRA,2007-12-04,17:00:00,5,REGULAR SEASON,U2007,84,80,AZOVMASH MARIUPOL,DEUTSCHE BANK SKYLINERS,AZO,FRA,,,40:00,00:00,"CMIKIEWICZ, MAREK","LEPETIC, NIKOLA","NURAN, RUSTU",AZOVMASH ARENA,2500,80,14,23,3,4,21,40,59,84,20,38,59,80,,,,,,,,
U2007_121,ELY-FRI,2007-12-04,18:40:00,5,REGULAR SEASON,U2007,65,85,HAPOEL GALIL ELYON,FRIBOURG OLYMPIC,ELY,FRI,,,40:00,00:00,"SUTULOVIC, ZORAN","UDRICA, MARIUS","CUKALOVIC, CASLAV",KFAR BLUM,500,80,12,16,2,1,19,33,42,65,15,42,58,85,,,,,,,,
U2007_122,GMU-BUD,2007-12-04,19:30:00,5,REGULAR SEASON,U2007,72,79,SWANS GMUNDEN,KK BUDUCNOST,GMU,BUD,,,40:00,00:00,"LOVSYN, ANDREJ","RADOVIC, SRETEN","LUCIS, OSKARS",VOLKSBANK-ARENA GMUNDEN,1000,80,25,23,4,4,20,33,53,72,19,37,51,79,,,,,,,,
U2007_123,DYR-ANT,2007-12-04,17:00:00,5,REGULAR SEASON,U2007,88,67,TRIUMPH LYUBERTSY MR,ANTWERP GIANTS,DYR,ANT,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","KOLAR, ROMAN","ESTERON, OMER","""TRIUMPH"" SPORTS PALACE",1500,80,16,22,1,3,30,55,75,88,12,34,56,67,,,,,,,,
U2007_124,DYN-NYM,2007-12-04,18:15:00,5,REGULAR SEASON,U2007,94,83,MBC DYNAMO MOSCOW,CEZ NYMBURK,DYN,NYM,,,40:00,00:00,"GONTAS, SPIROS","HIERREZUELO, DANI","VOJINOVIC, MILIJA",SPORTS COMPLEX KRYLATSKOE,1500,80,20,25,3,3,19,42,66,94,21,37,54,83,,,,,,,,
U2007_125,FOR-PLL,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,83,59,FORTITUDO BOLOGNA,PANELLINIOS,FOR,PLL,,,40:00,00:00,"ARTEAGA, JUAN CARLOS","PUKL,SASA","JOVCIC, MILIJOVE",PALADOZZA,0,80,24,20,2,4,19,42,61,83,18,36,46,59,,,,,,,,
U2007_126,OOS-RED,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,72,73,OOSTENDE,CRVENA ZVEZDA,OOS,RED,,,40:00,00:00,"LOPES, LUIS","LOTTERMOSER, ROBERT","WILKINSON, NEIL",SLEUYTER ARENA,0,80,23,27,3,5,16,38,53,72,25,41,52,73,,,,,,,,
U2007_127,KAL-WRO,2007-12-04,18:00:00,5,REGULAR SEASON,U2007,61,79,BC KALEV,ASCO SLASK WROCLAW,KAL,WRO,,,40:00,00:00,"KLAAR, LARS","OZOLS, ARNIS","GANIYEV, RAFAEL",SAKU ARENA,4000,80,14,17,5,1,17,27,45,61,23,41,59,79,,,,,,,,
U2007_128,LUD-NIO,2007-12-05,20:00:00,5,REGULAR SEASON,U2007,77,85,ENBW LUDWIGSBURG,PANIONIOS ON TELECOMS,LUD,NIO,,,40:00,00:00,"POZZANA, MAURO","MEDAN, DRAGAN","JURAS, MARKO",PORSCHE ARENA,0,80,26,27,5,3,15,33,47,77,19,46,60,85,,,,,,,,
U2007_129,ASV-CAN,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,94,86,ASVEL LYON,GRAN CANARIA,ASV,CAN,,,40:00,00:00,"ZIEMBLICKI, GRZEGORZ","MATTIOLI, GIANLUCA","ANASTOPOULOS, PANAGIOTIS",ASTROBALLE,5415,80,20,18,3,3,32,53,77,94,22,45,67,86,,,,,,,,
U2007_130,TRE-ASK,2007-12-04,20:30:00,5,REGULAR SEASON,U2007,73,63,BENETTON BASKET TREVISO,ASK RIGA,TRE,ASK,,,40:00,00:00,"KOUKOULEKIDIS, STELIOS","NESKOVIC, DRAGAN","KOWALSKI, MARCIN",PALAVERDE,3088,80,21,23,4,3,15,28,50,73,15,33,54,63,,,,,,,,
U2007_131,KYI-ART,2007-12-04,19:00:00,5,REGULAR SEASON,U2007,87,66,BC KYIV,ARTLAND DRAGONS,KYI,ART,,,40:00,00:00,"PILIPAUSKAS, KESTUTIS","JASEVICIUS, TOMAS","BRZIAK, MILAN",KYIV SPORTS PALLACE,3000,80,22,25,2,2,22,43,69,87,18,35,46,66,,,,,,,,
U2007_132,PAU-SOF,2007-12-05,20:30:00,5,REGULAR SEASON,U2007,73,78,ELAN BEARNAIS PAU-ORTHEZ,PBC LUKOIL ACADEMIC,PAU,SOF,,,40:00,00:00,"GARCIA ORTIZ, JOSE RAMON","SABETTA, ENRICO","PEREZ NIZ, MIGUEL ANGEL",PALAIS DES SPORTS DE PAU,3800,80,21,21,5,4,15,37,55,73,20,39,60,78,,,,,,,,
U2007_133,ZGO-JER,2007-12-04,18:30:00,5,REGULAR SEASON,U2007,78,68,TUROW ZGORZELEC,HAPOEL S.C. JERUSALEM,ZGO,JER,,,40:00,00:00,"LAMONICA, LUIGI","MARICIC,SASA","CIULIN, MARIUS",TIPSPORT ARENA,0,80,15,14,3,4,15,30,55,78,19,37,49,68,,,,,,,,
U2007_134,DEN-UNK,2007-12-04,20:00:00,5,REGULAR SEASON,U2007,79,108,EIFFELTOWERS DEN BOSCH,UNICS,DEN,UNK,,,40:00,00:00,"MASTRAFTSIS, CHRISTOS","BIRICIK, MURAT","SHULGA, BORIS",MAASPORT SPORTS & EVENTS,2500,80,19,16,5,2,11,34,50,79,30,46,74,108,,,,,,,,
U2007_135,ZAD-STR,2007-12-04,19:00:00,5,REGULAR SEASON,U2007,94,65,KK ZADAR,STRASBOURG,ZAD,STR,,,39:00,10:00,"CHRISTODOULOU, CHRISTOS","PILOIDIS, ANASTASIOS","SHEMMESH, SEFFI",BASKETBALL HALL JAZINE,2000,78,17,16,1,4,22,49,69,94,17,26,44,65,,,,,,,,
U2007_136,TTK-SIA,2007-12-11,18:45:00,6,REGULAR SEASON,U2007,102,99,TURK TELEKOM,SIAULIAI,TTK,SIA,,,45:00,00:00,"BACHAR, SHMUEL","MARICIC,SASA","ANASTOPOULOS, PANAGIOTIS",ATATURK SPOR SALONU,2500,90,26,22,3,3,21,49,74,90,27,45,68,90,102,,,,99,,,
U2007_137,GUI-BOS,2007-12-11,20:30:00,6,REGULAR SEASON,U2007,85,98,GUILDFORD HEAT,KK BOSNA,GUI,BOS,,,40:00,00:00,"ROTH, ANDREAS","TOMOV, MIROSLAV","HERLT, OLIVER",GUILFORD SPECTRUM,900,80,21,23,5,3,23,46,66,85,24,40,64,98,,,,,,,,
U2007_138,BER-JOV,2007-12-11,19:30:00,6,REGULAR SEASON,U2007,65,80,ALBA BERLIN,DKV JOVENTUT,BER,JOV,,,40:00,00:00,"SAHIN, TOLGA","BOLTAUZER, MATEJ","LATISEVS, OLEGS",MAX SCHMELING HALLE,6180,80,22,19,3,1,16,32,46,65,23,42,62,80,,,,,,,,
U2007_139,BES-VEN,2007-12-11,18:00:00,6,REGULAR SEASON,U2007,84,77,BESIKTAS COLA TURKA,BK VENTSPILS,BES,VEN,,,45:00,00:00,"REMS, IZTOK","VOJINOVIC, MILIJA","GANIYEV, RAFAEL",BJK COLATURKA ARENA,500,90,14,21,5,5,24,41,53,65,21,29,51,65,84,,,,77,,,
U2007_140,CHL-COL,2007-12-11,20:30:00,6,REGULAR SEASON,U2007,81,87,ELAN CHALON,KÖLN 99ERS,CHL,COL,,,40:00,00:00,"MARTIN, JOSE","MATTIOLI, GIANLUCA","VOJINOVIC, RADOMIR",LE COLISEE,0,80,20,20,4,3,28,47,67,81,21,44,73,87,,,,,,,,
U2007_141,OVA-ZEL,2007-12-11,21:00:00,6,REGULAR SEASON,U2007,70,80,OVARENSE,BC FMP,OVA,ZEL,,,40:00,00:00,"POZZANA, MAURO","WILKINSON, NEIL","BARDERA, REGIS",ARENA DOLCE VITA,350,80,31,27,1,3,17,30,47,70,17,37,57,80,,,,,,,,
U2007_142,CHA-VRS,2007-12-11,20:05:00,6,REGULAR SEASON,U2007,64,78,SPIROU BASKET,HEMOFARM,CHA,VRS,,,40:00,00:00,"HIERREZUELO, DANI","KRAUSE, OLIVER","CONDERANNE, FABIEN",SPIROU DOME,4000,80,26,19,4,2,11,29,44,64,21,45,63,78,,,,,,,,
U2007_143,GRO-PLO,2007-12-11,19:30:00,6,REGULAR SEASON,U2007,81,95,HANZEVAST CAPITALS,PLOIESTI,GRO,PLO,,,40:00,00:00,"ZACHARA, IVAN","BACHANSKI, GRZEGORZ","LUCIS, OSKARS",MARTINI PLAZA,0,80,30,24,5,1,19,38,57,81,17,40,63,95,,,,,,,,
U2007_144,GIR-GAL,2007-12-11,20:45:00,6,REGULAR SEASON,U2007,89,78,AKASVAYU GIRONA,GALATASARAY,GIR,GAL,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","CHAMBON, DAVID","PILOIDIS, ANASTASIOS",PAVELLÓ GIRONA-FONTAJAU,2001,80,18,22,2,4,28,40,65,89,23,44,55,78,,,,,,,,
U2007_145,FRA-PAM,2007-12-11,20:00:00,6,REGULAR SEASON,U2007,68,76,DEUTSCHE BANK SKYLINERS,PAMESA VALENCIA,FRA,PAM,,,40:00,00:00,"CEREBUCH, GUERRINO","MIKHAYLOV, SERGEY","VIATOR, EDDIE",BALLSPORTHALLE,3120,80,23,20,4,3,17,34,47,68,29,41,60,76,,,,,,,,
U2007_146,AZO-WLO,2007-12-11,17:00:00,6,REGULAR SEASON,U2007,89,83,AZOVMASH MARIUPOL,ANWIL WLOCLAWEK,AZO,WLO,,,40:00,00:00,"MOUZAKIS, COSTAS","DOZAI, SRADAN","ESTERON, OMER",AZOVMASH ARENA,2500,80,17,21,3,4,25,47,65,89,21,40,62,83,,,,,,,,
U2007_147,NAN-KHI,2007-12-11,20:00:00,6,REGULAR SEASON,U2007,77,80,SLUC NANCY,KHIMKI,NAN,KHI,,,40:00,00:00,"FACCHINI, FABIO","ZURAPOVIC, ADEMIR","UDRICA, MARIUS",PALAIS DES SPORTS JEAN WEILLE,0,80,16,24,4,3,24,38,59,77,23,47,68,80,,,,,,,,
U2007_148,ANT-FRI,2007-12-11,20:30:00,6,REGULAR SEASON,U2007,58,50,ANTWERP GIANTS,FRIBOURG OLYMPIC,ANT,FRI,,,40:00,05:00,"CARDUS, ANNA","MEDAN, DRAGAN","ZIEMBLICKI, GRZEGORZ",ANTWERPEN SPORTPALEIS,0,80,18,14,3,3,14,24,42,58,14,33,41,50,58,,,,50,,,
U2007_149,DYR-BUD,2007-12-11,17:00:00,6,REGULAR SEASON,U2007,75,65,TRIUMPH LYUBERTSY MR,KK BUDUCNOST,DYR,BUD,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","PATERNICO, CARMELO","NESKOVIC, DRAGAN","""TRIUMPH"" SPORTS PALACE",2000,80,17,27,3,2,18,36,52,75,19,38,53,65,,,,,,,,
