,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
11,2020-10-03,16:30,Série B,Matchweek 13,Sat,Away,L,0.0,1.0,Sampaio Corrêa,54.0,,Márcio Araújo,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,2020,CSA
12,2020-10-06,19:15,Série B,Matchweek 14,Tue,Home,W,3.0,0.0,Figueirense,47.0,,Luciano Castán,4-2-3-1,Leandro Bizzio Marinho,Match Report,,,0.22,0.67,3.0,1.0,1.0,9.0,3.0,33.3,2020,CSA
13,2020-10-10,18:30,Série B,Matchweek 15,Sat,Home,W,4.0,0.0,Paraná,39.0,,Luciano Castán,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.25,0.6,4.0,1.0,1.0,12.0,5.0,41.7,2020,CSA
14,2020-10-13,19:15,Série B,Matchweek 16,Tue,Away,D,1.0,1.0,Avaí,54.0,,Luciano Castán,4-2-3-1,Vinicius Furlan,Match Report,,,0.11,0.25,1.0,0.0,0.0,9.0,4.0,44.4,2020,CSA
15,2020-10-20,19:15,Série B,Matchweek 17,Tue,Home,W,1.0,0.0,Botafogo (SP),57.0,,Luciano Castán,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,,0.06,0.17,1.0,0.0,0.0,17.0,6.0,35.3,2020,CSA
16,2020-10-23,19:15,Série B,Matchweek 18,Fri,Away,D,1.0,1.0,Brasil de Pelotas,62.0,,Luciano Castán,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,2020,CSA
17,2020-10-27,19:00,Série B,Matchweek 2,Tue,Away,D,0.0,0.0,Chapecoense,47.0,,Luciano Castán,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,5.0,45.5,2020,CSA
18,2020-10-31,21:00,Série B,Matchweek 19,Sat,Home,W,3.0,1.0,Náutico,54.0,,Luciano Castán,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,,0.14,0.33,3.0,0.0,0.0,22.0,9.0,40.9,2020,CSA
19,2020-11-06,19:15,Série B,Matchweek 20,Fri,Away,L,1.0,2.0,Guarani,55.0,,Luciano Castán,4-2-3-1,André Rodrigo Rocha,Match Report,,,0.08,0.33,1.0,0.0,0.0,12.0,3.0,25.0,2020,CSA
20,2020-11-10,19:00,Série B,Matchweek 21,Tue,Home,L,0.0,1.0,Chapecoense,59.0,,Luciano Castán,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,3.0,20.0,2020,CSA
21,2020-11-21,18:00,Série B,Matchweek 22,Sat,Away,W,1.0,0.0,Cuiabá,45.0,,Rodrigo Pimpão,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.09,0.33,1.0,0.0,0.0,11.0,3.0,27.3,2020,CSA
22,2020-11-24,19:15,Série B,Matchweek 23,Tue,Home,W,1.0,0.0,Operário,39.0,,Luciano Castán,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,,0.0,0.0,1.0,1.0,1.0,12.0,5.0,41.7,2020,CSA
23,2020-11-28,16:00,Série B,Matchweek 24,Sat,Home,W,2.0,1.0,Ponte Preta,57.0,,Luciano Castán,4-2-3-1,Adriano Barros Carneiro,Match Report,,,0.09,0.33,2.0,0.0,0.0,22.0,6.0,27.3,2020,CSA
24,2020-12-01,19:15,Série B,Matchweek 25,Tue,Away,D,0.0,0.0,CRB,64.0,,Luciano Castán,4-2-3-1,Daniel Nobre Bins,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.3,2020,CSA
25,2020-12-05,18:30,Série B,Matchweek 26,Sat,Home,L,0.0,1.0,América (MG),69.0,,Luciano Castán,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,2020,CSA
26,2020-12-08,22:30,Série B,Matchweek 27,Tue,Away,W,5.0,1.0,Confiança,45.0,,Luciano Castán,4-2-3-1,Lucas Paulo Torezin,Match Report,,,0.45,0.71,5.0,0.0,0.0,11.0,7.0,63.6,2020,CSA
27,2020-12-11,19:15,Série B,Matchweek 28,Fri,Home,W,2.0,1.0,Oeste,54.0,,Luciano Castán,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,,0.05,0.14,1.0,0.0,0.0,19.0,7.0,36.8,2020,CSA
28,2020-12-15,21:30,Série B,Matchweek 29,Tue,Away,D,1.0,1.0,Cruzeiro,42.0,,Luciano Castán,4-2-3-1,Caio Max Augusto Vieira,Match Report,,,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,2020,CSA
29,2020-12-18,18:00,Série B,Matchweek 30,Fri,Away,L,0.0,1.0,Juventude,67.0,,Luciano Castán,4-2-3-1,Thiago Luis Scarascati,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,2020,CSA
30,2020-12-22,19:15,Série B,Matchweek 31,Tue,Home,W,3.0,0.0,Vitória,48.0,,Luciano Castán,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,,0.21,0.75,3.0,0.0,0.0,14.0,4.0,28.6,2020,CSA
31,2021-01-02,16:30,Série B,Matchweek 32,Sat,Home,W,2.0,1.0,Sampaio Corrêa,63.0,,Luciano Castán,4-2-3-1,Wagner Reway,Match Report,,,0.13,0.29,2.0,0.0,0.0,15.0,7.0,46.7,2020,CSA
32,2021-01-08,21:30,Série B,Matchweek 33,Fri,Away,D,0.0,0.0,Figueirense,57.0,,Luciano Castán,4-4-2,Leo Simão Holanda,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,2020,CSA
33,2021-01-12,19:15,Série B,Matchweek 34,Tue,Away,L,0.0,2.0,Paraná,70.0,,Luciano Castán,4-4-2,Emerson De Almeida Ferreira,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,3.0,18.8,2020,CSA
34,2021-01-16,16:30,Série B,Matchweek 35,Sat,Home,D,1.0,1.0,Avaí,55.0,,Luciano Castán,4-4-2,Ronei Candido Alves,Match Report,,,0.0,0.0,1.0,1.0,1.0,8.0,2.0,25.0,2020,CSA
35,2021-01-19,19:15,Série B,Matchweek 36,Tue,Away,W,3.0,1.0,Botafogo (SP),42.0,,Luciano Castán,4-3-3,Wanderson Alves de Souza,Match Report,,,0.2,0.75,3.0,0.0,0.0,15.0,4.0,26.7,2020,CSA
36,2021-01-22,19:15,Série B,Matchweek 37,Fri,Home,D,1.0,1.0,Brasil de Pelotas,56.0,,Luciano Castán,4-3-3,Rodolpho Toski Marques,Match Report,,,0.08,0.5,1.0,0.0,0.0,12.0,2.0,16.7,2020,CSA
37,2021-01-29,21:30,Série B,Matchweek 38,Fri,Away,D,1.0,1.0,Náutico,52.0,,,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,,0.09,0.2,1.0,0.0,0.0,11.0,5.0,45.5,2020,CSA
38,,,,,,,,,,,,,,,,,,,0.09,0.3,49.0,5.0,6.0,467.0,148.0,31.7,2020,CSA
0,2020-08-08,19:00,Série B,Matchweek 1,Sat,Away,L,0.0,1.0,Vitória,42.0,,Paulo Sérgio,4-4-2,Antonio Dib Moraes de Sousa,Match Report,,,0.0,0.0,0.0,0.0,0.0,13.0,5.0,38.5,2020,Sampaio Correa
1,2020-08-11,19:15,Série B,Matchweek 2,Tue,Home,L,0.0,1.0,Juventude,67.0,,Paulo Sérgio,4-4-2,Paulo Cesar Zanovelli da Silva,Match Report,,,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,2020,Sampaio Correa
2,2020-08-16,11:00,Série B,Matchweek 3,Sun,Away,L,0.0,1.0,Chapecoense,53.0,,Paulo Sérgio,4-4-1-1,Andrey Da Silva e Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,5.0,35.7,2020,Sampaio Correa
3,2020-08-29,21:00,Série B,Matchweek 6,Sat,Home,L,1.0,2.0,Ponte Preta,60.0,,Luis Gustavo,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,,0.08,0.17,1.0,0.0,0.0,13.0,6.0,46.2,2020,Sampaio Correa
4,2020-09-02,19:00,Série B,Matchweek 7,Wed,Away,D,2.0,2.0,CRB,35.0,,Luis Gustavo,4-4-2,Alisson Sidnei Furtado,Match Report,,,0.4,0.67,2.0,0.0,0.0,5.0,3.0,60.0,2020,Sampaio Correa
5,2020-09-05,19:00,Série B,Matchweek 8,Sat,Home,W,1.0,0.0,América (MG),48.0,,Luis Gustavo,4-4-2,Denis Ribeiro Serafim,Match Report,,,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,2020,Sampaio Correa
6,2020-09-12,16:30,Série B,Matchweek 9,Sat,Home,L,0.0,1.0,Operário,49.0,,Luis Gustavo,4-4-2,Leo Simão Holanda,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,2020,Sampaio Correa
7,2020-09-20,11:00,Série B,Matchweek 10,Sun,Away,W,5.0,2.0,Avaí,34.0,,Luis Gustavo,4-3-3,Emerson De Almeida Ferreira,Match Report,,,0.33,0.63,5.0,0.0,0.0,15.0,8.0,53.3,2020,Sampaio Correa
8,2020-09-29,21:30,Série B,Matchweek 12,Tue,Away,D,1.0,1.0,Guarani,51.0,,Luis Gustavo,4-3-3,Rodrigo Batista Raposo,Match Report,,,0.0,0.0,1.0,1.0,1.0,17.0,4.0,23.5,2020,Sampaio Correa
9,2020-10-03,16:30,Série B,Matchweek 13,Sat,Home,W,1.0,0.0,CSA,46.0,,Luis Gustavo,4-3-3,Emerson Ricardo de Almeida Andrade,Match Report,,,0.09,0.25,1.0,0.0,0.0,11.0,4.0,36.4,2020,Sampaio Correa
10,2020-10-08,18:30,Série B,Matchweek 14,Thu,Away,W,2.0,1.0,Cruzeiro,35.0,,Luis Gustavo,4-4-2,Gilberto Rodrigues Castro Junior,Match Report,,,0.33,0.67,2.0,0.0,0.0,6.0,3.0,50.0,2020,Sampaio Correa
11,2020-10-11,20:30,Série B,Matchweek 15,Sun,Home,W,2.0,0.0,Botafogo (SP),52.0,,Vinicius Kiss,4-2-3-1,Grazianni Maciel Rocha,Match Report,,,0.14,0.4,2.0,0.0,0.0,14.0,5.0,35.7,2020,Sampaio Correa
12,2020-10-14,16:00,Série B,Matchweek 4,Wed,Home,W,3.0,0.0,Figueirense,49.0,,Luis Gustavo,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,,0.1,0.25,3.0,1.0,1.0,20.0,8.0,40.0,2020,Sampaio Correa
13,2020-10-18,20:30,Série B,Matchweek 16,Sun,Away,D,0.0,0.0,Paraná,50.0,,Luis Gustavo,4-2-3-1,Douglas Marques das Flores,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,2020,Sampaio Correa
14,2020-10-21,19:00,Série B,Matchweek 17,Wed,Home,L,1.0,3.0,Confiança,66.0,,Luis Gustavo,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,,0.07,0.5,1.0,0.0,0.0,15.0,2.0,13.3,2020,Sampaio Correa
15,2020-10-24,18:30,Série B,Matchweek 18,Sat,Home,W,3.0,0.0,Cuiabá,36.0,,Luis Gustavo,4-2-3-1,Wanderson Alves de Souza,Match Report,,,0.19,0.5,3.0,0.0,0.0,16.0,6.0,37.5,2020,Sampaio Correa
16,2020-10-31,16:30,Série B,Matchweek 19,Sat,Away,W,3.0,0.0,Oeste,49.0,,Luis Gustavo,4-2-3-1,Diego Da Costa Cidral,Match Report,,,0.23,0.6,3.0,0.0,0.0,13.0,5.0,38.5,2020,Sampaio Correa
17,2020-11-03,19:15,Série B,Matchweek 5,Tue,Away,D,0.0,0.0,Brasil de Pelotas,39.0,,Luis Gustavo,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,2020,Sampaio Correa
18,2020-11-08,16:00,Série B,Matchweek 20,Sun,Home,W,2.0,1.0,Vitória,63.0,,Luis Gustavo,4-2-3-1,Leandro Bizzio Marinho,Match Report,,,0.06,0.17,2.0,1.0,1.0,17.0,6.0,35.3,2020,Sampaio Correa
19,2020-11-14,19:00,Série B,Matchweek 21,Sat,Away,W,3.0,2.0,Juventude,37.0,,Luis Gustavo,4-2-3-1,Denis Ribeiro Serafim,Match Report,,,0.25,0.4,3.0,1.0,1.0,8.0,5.0,62.5,2020,Sampaio Correa
20,2020-11-17,18:00,Série B,Matchweek 11,Tue,Home,W,2.0,1.0,Náutico,56.0,,Luis Gustavo,4-2-3-1,Jonathan Antero Silva,Match Report,,,0.22,1.0,2.0,0.0,0.0,9.0,2.0,22.2,2020,Sampaio Correa
21,2020-11-20,19:15,Série B,Matchweek 22,Fri,Home,L,1.0,3.0,Chapecoense,58.0,,Luis Gustavo,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,,0.0,0.0,1.0,1.0,1.0,13.0,3.0,23.1,2020,Sampaio Correa
22,2020-11-23,17:30,Série B,Matchweek 23,Mon,Away,W,2.0,1.0,Figueirense,56.0,,Luis Gustavo,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,,0.13,0.22,2.0,0.0,0.0,16.0,9.0,56.3,2020,Sampaio Correa
23,2020-11-27,19:15,Série B,Matchweek 24,Fri,Home,L,0.0,1.0,Brasil de Pelotas,66.0,,Luis Gustavo,4-2-3-1,Ronei Candido Alves,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,4.0,28.6,2020,Sampaio Correa
24,2020-12-01,21:30,Série B,Matchweek 25,Tue,Away,D,1.0,1.0,Ponte Preta,32.0,,Joecio,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.0,0.0,1.0,1.0,1.0,8.0,3.0,37.5,2020,Sampaio Correa
25,2020-12-05,19:00,Série B,Matchweek 26,Sat,Home,W,3.0,0.0,CRB,41.0,,Luis Gustavo,4-2-3-1,Salim Fende Chavez,Match Report,,,0.23,0.5,3.0,0.0,0.0,13.0,6.0,46.2,2020,Sampaio Correa
26,2020-12-08,19:15,Série B,Matchweek 27,Tue,Away,L,1.0,2.0,América (MG),55.0,,Luis Gustavo,4-2-3-1,Thiago Luis Scarascati,Match Report,,,0.14,0.5,1.0,0.0,0.0,7.0,2.0,28.6,2020,Sampaio Correa
27,2020-12-11,16:00,Série B,Matchweek 28,Fri,Away,D,1.0,1.0,Operário,50.0,,Luis Gustavo,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,,0.0,0.0,0.0,0.0,0.0,18.0,3.0,16.7,2020,Sampaio Correa
28,2020-12-15,19:15,Série B,Matchweek 29,Tue,Home,L,0.0,1.0,Avaí,62.0,,Luis Gustavo,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,2.0,11.8,2020,Sampaio Correa
29,2020-12-19,16:30,Série B,Matchweek 30,Sat,Away,L,0.0,1.0,Náutico,38.0,,Flávio Boaventura,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,2020,Sampaio Correa
30,2020-12-23,19:00,Série B,Matchweek 31,Wed,Home,L,0.0,1.0,Guarani,55.0,,Joecio,4-2-3-1,Diego Pombo Lopez,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,5.0,45.5,2020,Sampaio Correa
31,2021-01-02,16:30,Série B,Matchweek 32,Sat,Away,L,1.0,2.0,CSA,37.0,,Joecio,4-2-3-1,Wagner Reway,Match Report,,,0.07,0.17,1.0,0.0,0.0,15.0,6.0,40.0,2020,Sampaio Correa
32,2021-01-08,21:30,Série B,Matchweek 33,Fri,Home,L,0.0,1.0,Cruzeiro,70.0,,Joecio,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,,0.0,0.0,0.0,0.0,0.0,29.0,6.0,20.7,2020,Sampaio Correa
33,2021-01-12,19:15,Série B,Matchweek 34,Tue,Away,L,1.0,2.0,Botafogo (SP),48.0,,Paulo Sérgio,4-2-3-1,Andrey Da Silva e Silva,Match Report,,,0.0,0.0,1.0,1.0,1.0,13.0,5.0,38.5,2020,Sampaio Correa
34,2021-01-15,19:15,Série B,Matchweek 35,Fri,Home,W,2.0,1.0,Paraná,42.0,,Luis Gustavo,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.22,0.67,2.0,0.0,0.0,9.0,3.0,33.3,2020,Sampaio Correa
35,2021-01-19,20:15,Série B,Matchweek 36,Tue,Away,W,1.0,0.0,Confiança,46.0,,Luis Gustavo,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,2020,Sampaio Correa
36,2021-01-22,20:30,Série B,Matchweek 37,Fri,Away,W,3.0,1.0,Cuiabá,42.0,,Joecio,4-1-4-1,André Rodrigo Rocha,Match Report,,,0.33,0.75,3.0,0.0,0.0,9.0,4.0,44.4,2020,Sampaio Correa
37,2021-01-29,17:00,Série B,Matchweek 38,Fri,Home,W,1.0,0.0,Oeste,74.0,,Luis Gustavo,4-2-3-1,Rodrigo da Fonseca Silva,Match Report,,,0.03,0.11,1.0,0.0,0.0,30.0,9.0,30.0,2020,Sampaio Correa
38,,,,,,,,,,,,,,,,,,,0.09,0.26,49.0,7.0,7.0,494.0,161.0,32.6,2020,Sampaio Correa
0,2020-08-08,21:00,Série B,Matchweek 1,Sat,Home,L,0.0,1.0,América (MG),53.0,,Ivan,4-2-3-1,Denis Ribeiro Serafim,Match Report,,,0.0,0.0,0.0,0.0,1.0,7.0,2.0,28.6,2020,Ponte Preta
1,2020-08-11,19:15,Série B,Matchweek 2,Tue,Away,D,1.0,1.0,Brasil de Pelotas,58.0,,Ivan,4-2-3-1,Mayron Frederico dos Reis Novais,Match Report,,,0.0,0.0,1.0,1.0,1.0,10.0,1.0,10.0,2020,Ponte Preta
2,2020-08-14,20:30,Série B,Matchweek 3,Fri,Home,D,3.0,3.0,Vitória,53.0,,Ivan,4-3-3,Daniel Nobre Bins,Match Report,,,0.17,0.6,3.0,0.0,0.0,18.0,5.0,27.8,2020,Ponte Preta
3,2020-08-18,20:30,Série B,Matchweek 4,Tue,Away,W,3.0,1.0,Oeste,60.0,,Ivan,4-3-3,Edina Alves Batista,Match Report,,,0.09,0.17,2.0,1.0,1.0,11.0,6.0,54.5,2020,Ponte Preta
4,2020-08-21,21:30,Série B,Matchweek 5,Fri,Home,W,2.0,1.0,CSA,56.0,,Ivan,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.13,0.4,2.0,0.0,0.0,16.0,5.0,31.3,2020,Ponte Preta
5,2020-08-29,21:00,Série B,Matchweek 6,Sat,Away,W,2.0,1.0,Sampaio Corrêa,41.0,,Ivan,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,,0.0,0.0,2.0,2.0,2.0,11.0,4.0,36.4,2020,Ponte Preta
6,2020-09-01,19:15,Série B,Matchweek 7,Tue,Away,L,1.0,2.0,Paraná,43.0,,Ivan,4-2-3-1,Diego Da Costa Cidral,Match Report,,,0.08,1.0,1.0,0.0,0.0,13.0,1.0,7.7,2020,Ponte Preta
7,2020-09-04,21:30,Série B,Matchweek 8,Fri,Home,W,1.0,0.0,Botafogo (SP),52.0,,Ivan,4-3-3,Thiago Luis Scarascati,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,2020,Ponte Preta
8,2020-09-11,19:15,Série B,Matchweek 9,Fri,Away,W,1.0,0.0,Avaí,56.0,,Ivan,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,,0.0,0.0,1.0,1.0,1.0,15.0,5.0,33.3,2020,Ponte Preta
9,2020-09-19,19:00,Série B,Matchweek 10,Sat,Home,D,1.0,1.0,Operário,52.0,,Ivan,4-2-2-2,Alisson Sidnei Furtado,Match Report,,,0.06,0.2,1.0,0.0,0.0,17.0,5.0,29.4,2020,Ponte Preta
10,2020-09-27,20:30,Série B,Matchweek 11,Sun,Home,W,2.0,1.0,Confiança,62.0,,Ivan,4-4-2,Gilberto Rodrigues Castro Junior,Match Report,,,0.14,0.25,1.0,0.0,0.0,7.0,4.0,57.1,2020,Ponte Preta
11,2020-09-30,19:15,Série B,Matchweek 12,Wed,Away,L,0.0,3.0,Cruzeiro,50.0,,Ivan,4-2-2-2,Francisco Carlos do Nascimento,Match Report,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2020,Ponte Preta
12,2020-10-03,19:00,Série B,Matchweek 13,Sat,Home,L,1.0,3.0,Juventude,53.0,,Ivan,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,,0.0,0.0,1.0,1.0,1.0,13.0,8.0,61.5,2020,Ponte Preta
13,2020-10-06,21:30,Série B,Matchweek 14,Tue,Home,W,2.0,0.0,Guarani,36.0,,Ivan,4-2-3-1,Raphael Claus,Match Report,,,0.14,0.33,2.0,0.0,0.0,14.0,6.0,42.9,2020,Ponte Preta
14,2020-10-09,17:30,Série B,Matchweek 15,Fri,Away,L,1.0,2.0,Cuiabá,58.0,,Ivan,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,2020,Ponte Preta
15,2020-10-12,20:00,Série B,Matchweek 16,Mon,Away,W,2.0,0.0,Náutico,54.0,,Ivan,4-2-3-1,Wanderson Alves de Souza,Match Report,,,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,2020,Ponte Preta
16,2020-10-20,21:30,Série B,Matchweek 17,Tue,Home,L,0.0,5.0,Chapecoense,61.0,,Luizão,4-2-2-2,Andrey Da Silva e Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,13.0,2.0,15.4,2020,Ponte Preta
17,2020-10-24,16:00,Série B,Matchweek 18,Sat,Away,L,0.0,1.0,CRB,60.0,,Luizão,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,2020,Ponte Preta
18,2020-11-02,17:30,Série B,Matchweek 19,Mon,Home,W,2.0,1.0,Figueirense,65.0,,Luizão,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,,0.13,0.33,2.0,0.0,0.0,15.0,6.0,40.0,2020,Ponte Preta
19,2020-11-07,18:30,Série B,Matchweek 20,Sat,Away,D,1.0,1.0,América (MG),57.0,,Luizão,4-4-2◆,Eduardo Tomaz De Aquino Valadão,Match Report,,,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,2020,Ponte Preta
20,2020-11-13,16:00,Série B,Matchweek 21,Fri,Home,D,1.0,1.0,Brasil de Pelotas,68.0,,Fernando Camilo Farias,4-1-4-1,Wagner Reway,Match Report,,,0.06,0.17,1.0,0.0,1.0,17.0,6.0,35.3,2020,Ponte Preta
21,2020-11-20,16:30,Série B,Matchweek 22,Fri,Away,D,0.0,0.0,Vitória,47.0,,Fernando Camilo Farias,4-2-3-1,Rodrigo Batista Raposo,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,2020,Ponte Preta
22,2020-11-24,19:15,Série B,Matchweek 23,Tue,Home,W,1.0,0.0,Oeste,59.0,,Apodi,4-2-3-1,Vinicius Furlan,Match Report,,,0.08,0.25,1.0,0.0,0.0,12.0,4.0,33.3,2020,Ponte Preta
23,2020-11-28,16:00,Série B,Matchweek 24,Sat,Away,L,1.0,2.0,CSA,43.0,,Fernando Camilo Farias,4-2-3-1,Adriano Barros Carneiro,Match Report,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,2020,Ponte Preta
24,2020-12-01,21:30,Série B,Matchweek 25,Tue,Home,D,1.0,1.0,Sampaio Corrêa,68.0,,Apodi,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.06,0.13,1.0,0.0,0.0,17.0,8.0,47.1,2020,Ponte Preta
25,2020-12-04,21:30,Série B,Matchweek 26,Fri,Home,W,2.0,1.0,Paraná,53.0,,Apodi,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,,0.29,0.5,2.0,0.0,0.0,7.0,4.0,57.1,2020,Ponte Preta
26,2020-12-08,19:15,Série B,Matchweek 27,Tue,Away,L,1.0,2.0,Botafogo (SP),57.0,,Apodi,4-4-2,Rodrigo Carvalhaes de Miranda,Match Report,,,0.06,0.2,1.0,0.0,0.0,18.0,5.0,27.8,2020,Ponte Preta
27,2020-12-11,19:15,Série B,Matchweek 28,Fri,Home,L,1.0,2.0,Avaí,59.0,,Apodi,4-2-3-1,Wanderson Alves de Souza,Match Report,,,0.06,0.17,1.0,0.0,0.0,17.0,6.0,35.3,2020,Ponte Preta
28,2020-12-14,20:00,Série B,Matchweek 29,Mon,Away,L,0.0,1.0,Operário,70.0,,Apodi,4-2-3-1,Roger Goulart,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,2020,Ponte Preta
29,2020-12-19,20:00,Série B,Matchweek 30,Sat,Away,W,2.0,1.0,Confiança,45.0,,Apodi,4-2-2-2,Emerson De Almeida Ferreira,Match Report,,,0.4,0.5,2.0,0.0,0.0,5.0,4.0,80.0,2020,Ponte Preta
30,2020-12-22,21:30,Série B,Matchweek 31,Tue,Home,W,2.0,1.0,Cruzeiro,62.0,,Apodi,4-2-3-1,Ramon Abatti Abel,Match Report,,,0.13,0.4,2.0,0.0,0.0,15.0,5.0,33.3,2020,Ponte Preta
31,2020-12-30,17:00,Série B,Matchweek 32,Wed,Away,L,1.0,2.0,Juventude,52.0,,Luizão,4-2-2-2,Ronei Candido Alves,Match Report,,,0.07,0.25,1.0,0.0,0.0,15.0,4.0,26.7,2020,Ponte Preta
32,2021-01-05,19:15,Série B,Matchweek 33,Tue,Away,D,1.0,1.0,Guarani,34.0,,Fernando Camilo Farias,4-2-3-1,Heber Roberto Lopes,Match Report,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,2020,Ponte Preta
33,2021-01-11,17:30,Série B,Matchweek 34,Mon,Home,D,2.0,2.0,Cuiabá,41.0,,Fernando Camilo Farias,4-2-3-1,Marielson Alves Silva,Match Report,,,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,2020,Ponte Preta
34,2021-01-17,16:00,Série B,Matchweek 35,Sun,Home,W,2.0,0.0,Náutico,45.0,,Luizão,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.12,0.22,2.0,0.0,0.0,17.0,9.0,52.9,2020,Ponte Preta
35,2021-01-21,17:45,Série B,Matchweek 36,Thu,Away,L,0.0,1.0,Chapecoense,44.0,,Fernando Camilo Farias,4-2-3-1,Rodrigo Batista Raposo,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.1,2020,Ponte Preta
36,2021-01-24,18:15,Série B,Matchweek 37,Sun,Home,W,3.0,1.0,CRB,65.0,,Fernando Camilo Farias,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,,0.16,0.6,3.0,0.0,0.0,19.0,5.0,26.3,2020,Ponte Preta
37,2021-01-29,16:00,Série B,Matchweek 38,Fri,Away,W,7.0,2.0,Figueirense,60.0,,Fernando Camilo Farias,4-2-3-1,Marcelo de Lima Henrique,Match Report,,,0.38,0.67,7.0,1.0,1.0,16.0,9.0,56.3,2020,Ponte Preta
38,,,,,,,,,,,,,,,,,,,0.09,0.27,51.0,7.0,9.0,490.0,164.0,33.5,2020,Ponte Preta
